Group,GroupSize,HomePlanet,CryoSleep,Destination,Age,VIP,Deck,Num,Side,Transported,TotalSpending
0383,2,Earth,True,PSO J318.5-22,34.0,False,G,55,S,False,0.0
0384,2,Earth,False,55 Cancri e,0.0,False,G,56,S,True,0.0
0384,2,Earth,False,TRAPPIST-1e,14.0,False,G,56,S,True,909.0
0385,1,Earth,False,TRAPPIST-1e,23.0,False,G,65,P,False,888.0
0387,1,Earth,True,TRAPPIST-1e,49.0,False,G,66,P,False,0.0
0388,1,Earth,True,TRAPPIST-1e,14.0,False,G,57,S,False,0.0
0389,1,Earth,False,TRAPPIST-1e,18.0,False,E,23,P,False,791.0
0391,1,Europa,False,PSO J318.5-22,27.0,True,C,9,P,True,6784.0
0392,1,Earth,False,TRAPPIST-1e,48.0,False,E,24,P,False,1619.0
0395,2,Europa,False,55 Cancri e,31.0,True,B,17,P,False,25400.0
0395,2,Europa,False,55 Cancri e,61.0,False,B,17,P,False,4445.0
0396,1,Earth,True,TRAPPIST-1e,18.0,False,G,59,S,True,0.0
0397,1,Mars,True,TRAPPIST-1e,45.0,False,F,69,S,True,0.0
0398,1,Mars,False,TRAPPIST-1e,22.0,False,D,13,S,False,6498.0
0401,2,Mars,False,TRAPPIST-1e,30.0,True,D,14,S,False,1056.0
0401,2,Mars,False,TRAPPIST-1e,30.0,False,D,14,S,False,1783.0
0402,1,Europa,True,55 Cancri e,32.0,True,D,15,S,True,0.0
0403,1,Mars,False,TRAPPIST-1e,43.0,True,D,13,P,True,1251.0
0405,1,Earth,False,55 Cancri e,17.0,False,F,89,P,False,494.0
0407,3,Earth,False,TRAPPIST-1e,23.0,False,G,69,P,False,1720.0
0407,3,Earth,False,TRAPPIST-1e,20.0,False,F,90,P,False,693.0
0407,3,Earth,True,TRAPPIST-1e,39.0,False,G,69,P,False,0.0
0408,1,Mars,False,TRAPPIST-1e,35.0,False,E,25,P,False,1299.0
0409,1,Mars,False,TRAPPIST-1e,31.0,False,F,71,S,False,1118.0
0410,1,Earth,False,55 Cancri e,21.0,False,F,72,S,False,717.0
0411,1,Earth,False,TRAPPIST-1e,16.0,False,F,91,P,False,932.0
0412,1,Europa,False,TRAPPIST-1e,60.0,False,C,11,P,True,14744.0
0413,1,Earth,False,TRAPPIST-1e,18.0,False,F,92,P,False,569.0
0415,1,Earth,True,TRAPPIST-1e,42.0,False,G,60,S,False,0.0
0417,3,Europa,True,55 Cancri e,68.0,False,B,18,P,True,0.0
0417,3,Europa,False,55 Cancri e,22.0,False,B,18,P,False,7878.0
0417,3,Europa,True,TRAPPIST-1e,59.0,False,B,18,P,True,0.0
0423,1,Europa,False,TRAPPIST-1e,29.0,False,B,19,P,True,3662.0
0425,3,Mars,False,TRAPPIST-1e,37.0,False,F,96,P,False,1157.0
0425,3,Mars,True,TRAPPIST-1e,3.0,False,F,96,P,True,0.0
0425,3,Mars,True,TRAPPIST-1e,31.0,False,F,96,P,True,0.0
0427,1,Europa,False,TRAPPIST-1e,31.0,False,E,26,P,True,8956.0
0428,1,Europa,False,TRAPPIST-1e,29.0,False,C,16,S,True,7972.0
0429,2,Europa,False,55 Cancri e,20.0,False,A,5,S,True,10345.0
0429,2,Europa,True,55 Cancri e,46.0,False,A,5,S,True,0.0
0430,1,Earth,False,TRAPPIST-1e,29.0,False,F,75,S,True,1042.0
0431,1,Mars,True,TRAPPIST-1e,43.0,False,F,97,P,True,0.0
0432,1,Mars,False,TRAPPIST-1e,17.0,False,F,76,S,False,1493.0
0433,2,Europa,False,55 Cancri e,27.0,False,B,20,P,True,0.0
0433,2,Europa,False,TRAPPIST-1e,47.0,False,B,20,P,False,7513.0
0434,1,Mars,True,TRAPPIST-1e,45.0,False,F,77,S,True,0.0
0435,1,Earth,True,TRAPPIST-1e,17.0,False,G,62,S,True,0.0
0436,2,Earth,False,55 Cancri e,10.0,False,G,63,S,True,0.0
0436,2,Earth,False,PSO J318.5-22,56.0,False,G,63,S,False,679.0
0437,2,Earth,False,TRAPPIST-1e,39.0,False,F,78,S,False,871.0
0437,2,Earth,False,PSO J318.5-22,40.0,False,F,78,S,False,873.0
0438,1,Europa,True,TRAPPIST-1e,40.0,False,B,13,S,True,0.0
0439,1,Europa,False,55 Cancri e,34.0,False,C,13,P,False,7674.0
0441,1,Earth,False,55 Cancri e,32.0,False,F,79,S,False,722.0
0442,1,Earth,False,TRAPPIST-1e,35.0,False,F,98,P,False,1050.0
0444,2,Mars,False,TRAPPIST-1e,32.0,True,D,15,P,False,3015.0
0444,2,Mars,False,TRAPPIST-1e,26.0,True,F,99,P,False,2005.0
0445,2,Earth,False,TRAPPIST-1e,25.0,False,F,80,S,False,2175.0
0445,2,Earth,False,TRAPPIST-1e,26.0,False,E,25,S,False,792.0
0446,1,Europa,True,55 Cancri e,22.0,False,B,21,P,True,0.0
0447,1,Earth,False,TRAPPIST-1e,22.0,False,F,81,S,True,804.0
0448,2,Earth,False,TRAPPIST-1e,24.0,False,E,27,P,False,789.0
0448,2,Earth,True,PSO J318.5-22,32.0,False,G,71,P,True,0.0
0449,1,Earth,True,TRAPPIST-1e,11.0,False,G,64,S,True,0.0
0452,1,Mars,True,TRAPPIST-1e,22.0,False,E,26,S,True,0.0
0453,3,Europa,True,TRAPPIST-1e,19.0,False,B,14,S,True,0.0
0453,3,Europa,True,55 Cancri e,34.0,False,B,14,S,True,0.0
0453,3,Europa,True,TRAPPIST-1e,74.0,False,B,14,S,True,0.0
0454,3,Europa,True,55 Cancri e,28.0,True,B,15,S,True,5043.0
0454,3,Europa,True,TRAPPIST-1e,42.0,False,B,15,S,True,0.0
0454,3,Europa,True,TRAPPIST-1e,43.0,False,B,15,S,True,0.0
0456,1,Earth,False,TRAPPIST-1e,55.0,False,F,83,S,False,715.0
0457,3,Earth,False,PSO J318.5-22,19.0,False,G,72,P,True,773.0
0457,3,Earth,True,TRAPPIST-1e,6.0,False,G,72,P,False,0.0
0457,3,Earth,False,TRAPPIST-1e,7.0,False,G,72,P,False,0.0
0458,1,Europa,True,55 Cancri e,28.0,False,D,16,S,True,0.0
0459,1,Earth,False,TRAPPIST-1e,15.0,False,F,84,S,False,2217.0
0460,1,Earth,True,PSO J318.5-22,24.0,False,G,65,S,True,0.0
0461,3,Earth,False,PSO J318.5-22,31.0,False,E,27,S,True,869.0
0461,3,Earth,False,TRAPPIST-1e,22.0,False,F,85,S,True,884.0
0461,3,Earth,False,55 Cancri e,1.0,False,G,66,S,True,0.0
0462,1,Earth,True,TRAPPIST-1e,50.0,False,G,67,S,False,0.0
0463,2,Mars,False,TRAPPIST-1e,34.0,False,F,100,P,False,1157.0
0463,2,Mars,False,TRAPPIST-1e,14.0,False,F,100,P,False,1861.0
0465,2,Earth,False,TRAPPIST-1e,19.0,False,E,28,P,False,1620.0
0465,2,Earth,False,TRAPPIST-1e,29.0,False,E,28,P,True,826.0
0466,1,Earth,False,TRAPPIST-1e,36.0,False,F,101,P,False,865.0
0468,1,Earth,True,TRAPPIST-1e,34.0,False,G,485,P,False,0.0
0470,2,Mars,True,55 Cancri e,25.0,False,F,86,S,True,0.0
0470,2,Mars,True,TRAPPIST-1e,36.0,False,F,86,S,True,0.0
0471,2,Europa,False,TRAPPIST-1e,16.0,False,B,22,P,False,5400.0
0471,2,Europa,False,55 Cancri e,30.0,False,B,22,P,True,7976.0
0472,1,Earth,False,PSO J318.5-22,37.0,False,F,87,S,False,862.0
0474,1,Earth,True,55 Cancri e,15.0,False,G,69,S,True,0.0
0475,1,Earth,False,TRAPPIST-1e,36.0,False,E,29,P,False,990.0
0476,3,Mars,False,PSO J318.5-22,27.0,False,F,103,P,False,295.0
0476,3,Mars,True,TRAPPIST-1e,27.0,False,F,103,P,True,0.0
0476,3,Mars,True,TRAPPIST-1e,12.0,False,F,103,P,True,0.0
0477,1,Earth,False,TRAPPIST-1e,22.0,False,E,30,P,False,1624.0
0480,1,Earth,False,TRAPPIST-1e,27.0,False,G,74,P,False,332.0
0481,1,Earth,True,TRAPPIST-1e,13.0,False,G,70,S,True,0.0
0482,2,Earth,False,TRAPPIST-1e,27.0,False,E,28,S,False,788.0
0482,2,Earth,False,TRAPPIST-1e,28.0,False,F,88,S,False,629.0
0485,1,Europa,False,55 Cancri e,21.0,False,B,17,S,False,3436.0
0487,1,Europa,True,TRAPPIST-1e,39.0,False,C,19,S,False,6527.0
0488,1,Earth,True,PSO J318.5-22,28.0,False,G,76,P,False,0.0
0490,1,Earth,True,TRAPPIST-1e,14.0,False,G,71,S,True,0.0
0498,2,Europa,True,55 Cancri e,27.0,False,B,18,S,True,0.0
0498,2,Europa,True,55 Cancri e,46.0,False,B,18,S,True,0.0
0499,2,Mars,True,55 Cancri e,27.0,False,F,89,S,True,0.0
0499,2,Mars,False,TRAPPIST-1e,21.0,False,E,29,S,False,0.0
0500,1,Mars,False,55 Cancri e,21.0,False,D,19,P,True,2344.0
0501,1,Europa,False,TRAPPIST-1e,42.0,False,E,32,P,False,2377.0
0502,1,Mars,False,TRAPPIST-1e,22.0,False,B,145,S,False,1298.0
0503,3,Mars,False,TRAPPIST-1e,10.0,False,F,90,S,True,0.0
0503,3,Mars,False,TRAPPIST-1e,43.0,False,F,90,S,False,1897.0
0503,3,Mars,False,TRAPPIST-1e,42.0,False,E,31,S,False,1297.0
0504,6,Europa,True,55 Cancri e,18.0,False,B,19,S,True,0.0
0504,6,Europa,True,55 Cancri e,54.0,False,B,19,S,True,0.0
0504,6,Europa,True,55 Cancri e,24.0,False,B,19,S,True,0.0
0504,6,Europa,False,TRAPPIST-1e,64.0,False,B,19,S,False,2901.0
0504,6,Europa,True,55 Cancri e,18.0,False,B,19,S,True,0.0
0504,6,Europa,True,55 Cancri e,53.0,False,B,19,S,True,0.0
0506,1,Mars,True,TRAPPIST-1e,23.0,False,F,91,S,True,0.0
0507,1,Earth,False,TRAPPIST-1e,39.0,False,G,74,S,True,0.0
0510,1,Europa,False,TRAPPIST-1e,59.0,False,C,16,P,True,16844.0
0512,2,Europa,False,55 Cancri e,32.0,False,D,18,S,True,5936.0
0512,2,Europa,True,TRAPPIST-1e,55.0,False,D,18,S,True,0.0
0513,1,Earth,True,PSO J318.5-22,21.0,False,G,78,P,True,0.0
0515,1,Europa,True,TRAPPIST-1e,50.0,False,B,20,S,True,0.0
0516,1,Europa,False,55 Cancri e,55.0,False,A,6,S,False,5022.0
0517,1,Earth,False,TRAPPIST-1e,29.0,False,F,109,P,False,1521.0
0518,1,Earth,True,TRAPPIST-1e,35.0,False,F,92,S,True,0.0
0519,1,Earth,True,TRAPPIST-1e,29.0,False,G,77,S,True,0.0
0520,1,Earth,False,TRAPPIST-1e,55.0,False,G,78,S,False,62.0
0521,1,Earth,False,TRAPPIST-1e,23.0,False,E,32,S,True,302.0
0522,1,Earth,False,TRAPPIST-1e,42.0,False,E,33,P,False,906.0
0523,1,Earth,False,TRAPPIST-1e,35.0,False,E,33,S,True,2505.0
0525,1,Earth,True,TRAPPIST-1e,47.0,False,C,482,S,True,0.0
0527,2,Mars,False,55 Cancri e,29.0,False,F,93,S,False,1190.0
0527,2,Mars,True,TRAPPIST-1e,34.0,False,F,93,S,True,0.0
0528,1,Europa,False,TRAPPIST-1e,46.0,False,C,17,P,False,11141.0
0529,1,Earth,True,PSO J318.5-22,26.0,False,G,81,P,False,0.0
0531,2,Earth,True,55 Cancri e,1.0,False,G,82,P,False,0.0
0531,2,Earth,True,55 Cancri e,29.0,False,G,82,P,True,0.0
0533,1,Mars,False,TRAPPIST-1e,33.0,False,D,21,P,False,961.0
0534,2,Europa,False,TRAPPIST-1e,34.0,False,B,23,P,False,8476.0
0534,2,Europa,False,TRAPPIST-1e,49.0,False,B,23,P,False,5863.0
0537,1,Earth,False,TRAPPIST-1e,22.0,False,G,83,P,False,677.0
0538,1,Earth,False,TRAPPIST-1e,28.0,False,F,110,P,True,1078.0
0539,5,Europa,True,TRAPPIST-1e,29.0,False,C,18,P,True,0.0
0539,5,Europa,True,55 Cancri e,36.0,False,C,18,P,True,0.0
0539,5,Europa,True,55 Cancri e,30.0,False,C,18,P,True,0.0
0539,5,Europa,True,TRAPPIST-1e,49.0,False,C,18,P,True,0.0
0539,5,Europa,False,TRAPPIST-1e,38.0,False,C,18,P,False,7268.0
0540,2,Mars,True,TRAPPIST-1e,31.0,False,F,95,S,True,0.0
0540,2,Mars,False,TRAPPIST-1e,17.0,False,F,95,S,False,1532.0
0542,1,Earth,False,TRAPPIST-1e,26.0,False,G,84,P,False,887.0
0545,1,Earth,False,TRAPPIST-1e,23.0,False,F,111,P,False,740.0
0546,1,Earth,False,55 Cancri e,24.0,False,F,96,S,False,2459.0
0547,1,Earth,False,TRAPPIST-1e,23.0,False,F,97,S,False,865.0
0548,1,Earth,False,TRAPPIST-1e,24.0,False,E,36,S,True,791.0
0549,2,Mars,False,PSO J318.5-22,32.0,False,D,19,S,True,919.0
0549,2,Mars,True,TRAPPIST-1e,43.0,False,F,98,S,True,0.0
0550,1,Earth,False,TRAPPIST-1e,23.0,False,F,99,S,True,787.0
0551,1,Earth,False,TRAPPIST-1e,42.0,False,G,80,S,False,849.0
0552,1,Europa,True,55 Cancri e,29.0,False,C,21,S,True,0.0
0553,2,Europa,True,TRAPPIST-1e,40.0,False,C,19,P,True,0.0
0553,2,Europa,False,TRAPPIST-1e,37.0,False,C,19,P,True,7270.0
0555,2,Europa,True,55 Cancri e,61.0,False,C,20,P,True,0.0
0555,2,Europa,False,TRAPPIST-1e,33.0,False,C,20,P,False,2691.0
0556,1,Earth,False,TRAPPIST-1e,19.0,False,F,100,S,True,1448.0
0559,1,Earth,False,PSO J318.5-22,21.0,False,F,102,S,False,671.0
0560,3,Earth,False,TRAPPIST-1e,4.0,False,G,81,S,False,0.0
0560,3,Earth,False,PSO J318.5-22,12.0,False,G,81,S,True,0.0
0560,3,Earth,False,TRAPPIST-1e,44.0,False,F,103,S,True,1839.0
0561,1,Earth,False,TRAPPIST-1e,22.0,False,G,82,S,False,774.0
0563,1,Mars,False,55 Cancri e,33.0,False,F,114,P,False,1905.0
0564,3,Europa,True,55 Cancri e,32.0,False,B,24,P,True,0.0
0564,3,Europa,True,TRAPPIST-1e,28.0,False,B,24,P,True,0.0
0564,3,Europa,False,55 Cancri e,28.0,False,B,24,P,False,5461.0
0565,1,Mars,False,TRAPPIST-1e,31.0,False,F,115,P,False,1309.0
0566,1,Mars,True,TRAPPIST-1e,13.0,False,E,37,S,True,0.0
0567,1,Earth,True,TRAPPIST-1e,14.0,False,G,83,S,True,0.0
0568,2,Europa,True,TRAPPIST-1e,33.0,False,D,20,S,False,1946.0
0568,2,Europa,True,55 Cancri e,29.0,False,D,20,S,True,0.0
0569,1,Earth,False,TRAPPIST-1e,23.0,False,F,116,P,True,644.0
0570,1,Europa,False,TRAPPIST-1e,36.0,True,C,22,S,True,6634.0
0571,7,Europa,True,55 Cancri e,22.0,False,C,21,P,True,0.0
0571,7,Europa,True,TRAPPIST-1e,19.0,False,C,21,P,False,0.0
0571,7,Europa,True,TRAPPIST-1e,42.0,False,C,21,P,True,0.0
0571,7,Europa,True,TRAPPIST-1e,30.0,False,C,21,P,True,0.0
0571,7,Europa,True,55 Cancri e,16.0,False,C,21,P,True,0.0
0571,7,Europa,False,TRAPPIST-1e,55.0,False,C,21,P,False,4924.0
0571,7,Europa,True,TRAPPIST-1e,55.0,False,C,21,P,True,0.0
0572,1,Earth,False,TRAPPIST-1e,19.0,False,F,105,S,False,2786.0
0573,1,Earth,False,TRAPPIST-1e,29.0,False,F,117,P,False,902.0
0575,1,Europa,True,TRAPPIST-1e,18.0,False,E,34,P,True,0.0
0576,1,Earth,False,55 Cancri e,21.0,False,F,107,S,False,735.0
0577,1,Earth,False,TRAPPIST-1e,65.0,False,G,86,P,False,626.0
0579,2,Earth,False,TRAPPIST-1e,55.0,False,F,108,S,True,880.0
0579,2,Earth,False,TRAPPIST-1e,50.0,False,G,85,S,False,233.0
0580,1,Earth,True,TRAPPIST-1e,49.0,False,G,87,P,True,0.0
0581,1,Earth,False,TRAPPIST-1e,22.0,False,E,38,S,False,788.0
0582,1,Mars,True,TRAPPIST-1e,33.0,False,F,118,P,True,0.0
0583,3,Mars,True,TRAPPIST-1e,3.0,False,F,109,S,True,0.0
0583,3,Mars,True,TRAPPIST-1e,0.0,False,F,109,S,True,0.0
0583,3,Mars,True,TRAPPIST-1e,33.0,False,F,109,S,True,0.0
0585,3,Mars,True,TRAPPIST-1e,48.0,False,F,120,P,True,0.0
0585,3,Mars,True,TRAPPIST-1e,5.0,False,F,120,P,True,0.0
0585,3,Mars,False,TRAPPIST-1e,23.0,False,D,22,P,False,3740.0
0586,1,Europa,True,TRAPPIST-1e,53.0,False,D,23,P,True,0.0
0587,1,Mars,False,TRAPPIST-1e,18.0,False,F,121,P,False,1688.0
0588,1,Earth,True,PSO J318.5-22,20.0,False,G,89,P,False,0.0
0589,1,Earth,False,TRAPPIST-1e,23.0,False,E,35,P,False,787.0
0590,1,Earth,False,TRAPPIST-1e,48.0,False,G,90,P,False,1777.0
0591,1,Earth,True,PSO J318.5-22,19.0,False,G,86,S,False,0.0
0593,1,Mars,False,TRAPPIST-1e,29.0,False,D,24,P,False,2383.0
0594,2,Earth,False,55 Cancri e,9.0,False,G,87,S,False,0.0
0594,2,Earth,False,TRAPPIST-1e,24.0,False,E,39,S,False,787.0
0596,1,Mars,False,TRAPPIST-1e,46.0,False,F,123,P,True,2598.0
0597,2,Earth,True,TRAPPIST-1e,23.0,False,G,91,P,True,0.0
0597,2,Earth,True,TRAPPIST-1e,21.0,False,G,91,P,False,0.0
0598,1,Earth,True,TRAPPIST-1e,19.0,False,G,89,S,False,0.0
0599,4,Mars,False,TRAPPIST-1e,0.0,False,F,124,P,True,0.0
0599,4,Mars,False,TRAPPIST-1e,4.0,False,F,124,P,True,0.0
0599,4,Mars,False,TRAPPIST-1e,26.0,False,F,124,P,False,1428.0
0599,4,Mars,True,TRAPPIST-1e,9.0,False,F,124,P,True,0.0
0600,1,Europa,False,TRAPPIST-1e,24.0,False,C,23,S,True,5013.0
0602,3,Mars,True,TRAPPIST-1e,24.0,False,F,125,P,True,0.0
0602,3,Mars,False,TRAPPIST-1e,25.0,False,E,36,P,False,0.0
0602,3,Mars,True,TRAPPIST-1e,21.0,False,F,125,P,True,0.0
0603,1,Earth,False,TRAPPIST-1e,21.0,False,F,126,P,False,759.0
0607,3,Europa,False,TRAPPIST-1e,37.0,0.0,C,22,P,False,11140.0
0607,3,Europa,False,55 Cancri e,44.0,False,C,22,P,False,4458.0
0607,3,Europa,False,TRAPPIST-1e,43.0,False,C,22,P,False,3085.0
0608,1,Earth,False,TRAPPIST-1e,7.0,False,G,94,P,True,0.0
0609,1,Mars,False,TRAPPIST-1e,33.0,False,F,128,P,False,258.0
0610,1,Earth,False,TRAPPIST-1e,24.0,False,F,129,P,False,736.0
0611,1,Earth,True,PSO J318.5-22,31.0,False,G,90,S,True,0.0
0612,1,Europa,True,TRAPPIST-1e,27.0,True,B,25,P,True,0.0
0614,1,Earth,False,TRAPPIST-1e,34.0,False,G,91,S,True,0.0
0615,3,Earth,True,TRAPPIST-1e,58.0,False,G,92,S,False,0.0
0615,3,Earth,False,TRAPPIST-1e,7.0,False,G,92,S,True,0.0
0615,3,Earth,True,55 Cancri e,3.0,False,G,92,S,True,0.0
0618,2,Earth,False,55 Cancri e,21.0,False,G,95,P,True,957.0
0618,2,Earth,False,PSO J318.5-22,21.0,False,F,131,P,False,757.0
0619,2,Europa,True,TRAPPIST-1e,39.0,0.0,C,24,S,True,0.0
0619,2,Europa,True,55 Cancri e,43.0,False,C,24,S,True,0.0
0623,1,Earth,True,TRAPPIST-1e,22.0,False,G,93,S,True,0.0
0628,1,Earth,False,TRAPPIST-1e,44.0,False,F,133,P,True,1319.0
0629,1,Earth,False,TRAPPIST-1e,38.0,False,G,96,P,False,1018.0
0630,1,Mars,True,TRAPPIST-1e,32.0,False,F,112,S,True,0.0
0631,1,Mars,True,TRAPPIST-1e,55.0,False,F,113,S,True,0.0
0633,1,Mars,False,PSO J318.5-22,31.0,True,D,25,P,False,779.0
0634,1,Earth,False,TRAPPIST-1e,39.0,False,F,135,P,False,2019.0
0635,2,Earth,False,TRAPPIST-1e,35.0,False,G,94,S,True,1778.0
0635,2,Earth,False,TRAPPIST-1e,37.0,False,E,43,S,False,994.0
0636,2,Earth,False,55 Cancri e,13.0,False,F,136,P,False,705.0
0636,2,Earth,False,TRAPPIST-1e,21.0,False,F,136,P,False,682.0
0637,1,Mars,False,TRAPPIST-1e,20.0,False,E,44,S,False,0.0
0638,1,Europa,True,55 Cancri e,20.0,False,B,28,P,True,0.0
0639,1,Earth,False,TRAPPIST-1e,63.0,False,F,137,P,True,1104.0
0641,1,Earth,False,TRAPPIST-1e,36.0,False,F,114,S,False,1979.0
0642,5,Europa,False,55 Cancri e,29.0,False,C,25,S,True,4434.0
0642,5,Europa,False,55 Cancri e,36.0,False,C,25,S,True,7141.0
0642,5,Europa,False,TRAPPIST-1e,79.0,False,C,25,S,False,2212.0
0642,5,Europa,True,55 Cancri e,30.0,False,C,25,S,True,0.0
0642,5,Europa,True,55 Cancri e,30.0,False,C,25,S,True,0.0
0643,1,Mars,False,TRAPPIST-1e,19.0,False,F,138,P,True,1426.0
0644,1,Europa,True,TRAPPIST-1e,33.0,False,E,38,P,True,0.0
0645,1,Earth,False,TRAPPIST-1e,20.0,False,G,98,P,False,1725.0
0646,1,Europa,True,55 Cancri e,38.0,False,C,26,S,True,0.0
0647,3,Mars,True,TRAPPIST-1e,7.0,False,F,115,S,True,0.0
0647,3,Mars,True,TRAPPIST-1e,58.0,False,F,115,S,True,0.0
0647,3,Mars,False,TRAPPIST-1e,33.0,False,F,115,S,False,1192.0
0650,1,Earth,True,PSO J318.5-22,3.0,False,G,95,S,True,0.0
0653,1,Mars,False,TRAPPIST-1e,39.0,False,E,45,S,True,0.0
0655,1,Mars,False,TRAPPIST-1e,37.0,False,E,39,P,True,947.0
0656,1,Earth,False,TRAPPIST-1e,32.0,False,G,101,P,False,771.0
0657,2,Earth,False,TRAPPIST-1e,28.0,False,F,117,S,True,880.0
0657,2,Earth,False,TRAPPIST-1e,38.0,False,G,97,S,False,884.0
0658,1,Earth,False,PSO J318.5-22,21.0,False,F,118,S,False,597.0
0659,1,Earth,True,TRAPPIST-1e,18.0,False,G,98,S,True,0.0
0660,1,Earth,True,TRAPPIST-1e,15.0,False,G,99,S,False,0.0
0661,1,Europa,False,TRAPPIST-1e,44.0,False,C,23,P,False,4588.0
0663,1,Earth,False,TRAPPIST-1e,44.0,False,F,140,P,True,715.0
0664,1,Europa,False,TRAPPIST-1e,36.0,False,E,46,S,False,10196.0
0665,2,Mars,False,TRAPPIST-1e,28.0,False,F,141,P,True,7104.0
0665,2,Mars,False,TRAPPIST-1e,15.0,False,F,141,P,False,1289.0
0668,1,Earth,False,TRAPPIST-1e,45.0,False,F,142,P,False,1583.0
0669,1,Earth,False,TRAPPIST-1e,26.0,False,F,143,P,False,944.0
0671,1,Earth,True,PSO J318.5-22,46.0,False,G,102,P,True,0.0
0672,1,Earth,False,TRAPPIST-1e,25.0,False,G,103,P,False,786.0
0674,1,Earth,True,PSO J318.5-22,46.0,False,G,101,S,False,0.0
0677,1,Earth,True,TRAPPIST-1e,15.0,False,G,102,S,False,0.0
0678,1,Earth,True,TRAPPIST-1e,37.0,False,G,103,S,False,0.0
0679,1,Earth,False,TRAPPIST-1e,20.0,False,G,104,S,False,756.0
0680,3,Earth,True,PSO J318.5-22,45.0,False,G,105,P,False,0.0
0680,3,Earth,True,TRAPPIST-1e,7.0,False,G,105,P,False,0.0
0680,3,Earth,True,TRAPPIST-1e,5.0,0.0,G,105,P,False,0.0
0682,1,Mars,True,TRAPPIST-1e,38.0,False,F,121,S,True,0.0
0683,1,Mars,False,TRAPPIST-1e,30.0,False,F,144,P,False,617.0
0684,3,Mars,False,TRAPPIST-1e,29.0,False,F,145,P,True,0.0
0684,3,Mars,False,TRAPPIST-1e,0.0,False,F,145,P,True,0.0
0684,3,Mars,True,TRAPPIST-1e,20.0,False,F,145,P,True,0.0
0685,1,Earth,False,TRAPPIST-1e,41.0,False,E,41,P,False,997.0
0686,2,Mars,True,TRAPPIST-1e,18.0,False,F,146,P,True,0.0
0686,2,Mars,False,TRAPPIST-1e,29.0,True,D,30,P,False,3899.0
0687,1,Mars,False,TRAPPIST-1e,19.0,False,D,23,S,False,3319.0
0688,1,Mars,False,TRAPPIST-1e,34.0,False,E,48,S,False,2114.0
0689,1,Europa,True,TRAPPIST-1e,36.0,False,B,25,S,True,0.0
0690,1,Mars,True,TRAPPIST-1e,54.0,False,F,122,S,True,0.0
0691,3,Mars,False,TRAPPIST-1e,19.0,False,E,49,S,False,947.0
0691,3,Mars,False,TRAPPIST-1e,21.0,False,F,123,S,False,2457.0
0691,3,Mars,True,TRAPPIST-1e,23.0,False,E,49,S,True,0.0
0693,2,Europa,True,55 Cancri e,35.0,False,C,27,S,True,0.0
0693,2,Europa,False,TRAPPIST-1e,34.0,False,C,27,S,False,7869.0
0696,1,Earth,False,TRAPPIST-1e,22.0,False,G,107,S,True,881.0
0697,1,Earth,False,55 Cancri e,24.0,False,F,147,P,True,722.0
0699,2,Mars,True,55 Cancri e,18.0,False,F,126,S,True,0.0
0699,2,Mars,False,55 Cancri e,24.0,False,D,24,S,False,3012.0
0701,1,Europa,True,TRAPPIST-1e,33.0,False,D,25,S,True,0.0
0702,1,Earth,False,TRAPPIST-1e,24.0,False,F,127,S,False,803.0
0703,1,Earth,True,TRAPPIST-1e,18.0,False,G,108,S,True,0.0
0704,1,Earth,True,TRAPPIST-1e,19.0,False,G,107,P,True,0.0
0705,1,Earth,False,55 Cancri e,43.0,False,F,149,P,True,722.0
0707,1,Earth,True,TRAPPIST-1e,44.0,False,G,109,S,True,0.0
0709,3,Europa,False,55 Cancri e,25.0,False,A,7,S,True,5416.0
0709,3,Europa,True,55 Cancri e,25.0,0.0,A,7,S,True,0.0
0709,3,Europa,True,55 Cancri e,23.0,False,A,7,S,True,0.0
0710,1,Mars,False,TRAPPIST-1e,23.0,False,E,42,P,False,2075.0
0712,2,Mars,,TRAPPIST-1e,20.0,False,F,150,P,False,1759.0
0712,2,Mars,,TRAPPIST-1e,2.0,False,F,150,P,True,0.0
0713,1,Earth,False,TRAPPIST-1e,26.0,False,E,50,S,False,1609.0
0714,7,Earth,True,PSO J318.5-22,38.0,False,G,109,P,True,0.0
0714,7,Earth,False,TRAPPIST-1e,1.0,False,G,109,P,False,0.0
0714,7,Earth,False,PSO J318.5-22,12.0,False,G,109,P,True,0.0
0714,7,Earth,True,PSO J318.5-22,2.0,False,G,109,P,False,0.0
0714,7,Earth,True,PSO J318.5-22,25.0,False,G,109,P,False,0.0
0714,7,Earth,True,55 Cancri e,1.0,False,G,109,P,True,0.0
0714,7,Earth,True,55 Cancri e,0.0,False,G,109,P,True,0.0
0715,1,Europa,False,55 Cancri e,54.0,False,G,957,S,True,0.0
0718,1,Earth,False,TRAPPIST-1e,21.0,False,E,43,P,False,787.0
0719,1,Mars,False,TRAPPIST-1e,19.0,False,E,44,P,False,0.0
0724,1,Earth,False,PSO J318.5-22,24.0,False,F,132,S,False,2773.0
0726,1,Earth,True,TRAPPIST-1e,20.0,False,G,111,P,False,0.0
0727,1,Earth,False,TRAPPIST-1e,23.0,False,F,133,S,True,646.0
0728,1,Earth,False,55 Cancri e,29.0,False,F,134,S,True,1382.0
0729,1,Earth,False,TRAPPIST-1e,14.0,False,E,53,S,True,788.0
0732,1,Earth,False,TRAPPIST-1e,19.0,False,B,421,S,False,716.0
0733,1,Earth,False,55 Cancri e,23.0,False,F,153,P,False,691.0
