GroupSize,HomePlanet,CryoSleep,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Deck,Num,Side,Transported,TotalSpending
1,0.0,1.0,1.0,35.0,0.0,0,0,0,0,0,6.0,42,1.0,True,0.0
2,1.0,0.0,2.0,24.0,0.0,0,1,0,1,0,1.0,9,1.0,True,2798.0
2,1.0,1.0,2.0,20.0,0.0,0,0,0,0,0,1.0,9,1.0,True,0.0
2,0.0,0.0,2.0,18.0,0.0,0,1,0,0,0,6.0,44,1.0,False,2.0
2,0.0,0.0,2.0,21.0,0.0,0,1,1,0,0,6.0,44,1.0,False,8.0
1,2.0,0.0,2.0,59.0,1.0,1,0,1,0,0,5.0,61,1.0,False,1227.0
1,0.0,1.0,1.0,13.0,0.0,0,0,0,0,0,6.0,45,1.0,False,0.0
1,0.0,1.0,0.0,43.0,0.0,0,0,0,0,0,6.0,53,0.0,False,0.0
1,0.0,1.0,2.0,29.0,0.0,0,0,0,0,0,6.0,47,1.0,False,0.0
1,0.0,0.0,2.0,19.0,0.0,1,0,1,0,1,5.0,239,0.0,True,803.0
3,1.0,0.0,2.0,2.0,0.0,0,0,0,0,0,2.0,14,1.0,True,0.0
3,1.0,0.0,2.0,32.0,0.0,1,1,0,1,1,2.0,14,1.0,True,5146.0
3,1.0,0.0,2.0,33.0,0.0,1,1,0,1,1,2.0,14,1.0,False,2168.0
1,0.0,0.0,2.0,25.0,0.0,0,0,1,0,1,5.0,72,0.0,False,803.0
1,2.0,1.0,0.0,29.0,0.0,0,0,0,0,0,5.0,73,0.0,True,0.0
1,2.0,0.0,2.0,29.0,0.0,1,1,1,1,0,5.0,62,1.0,False,7404.0
1,0.0,0.0,2.0,44.0,0.0,1,1,1,0,0,5.0,74,0.0,False,712.0
3,2.0,1.0,0.0,2.0,0.0,0,0,0,0,0,5.0,63,1.0,True,0.0
3,2.0,0.0,2.0,19.0,0.0,1,1,1,1,1,5.0,63,1.0,True,2460.0
3,2.0,0.0,0.0,0.0,0.0,0,0,0,0,0,5.0,63,1.0,True,0.0
1,0.0,1.0,2.0,18.0,0.0,0,0,0,0,0,6.0,48,1.0,True,0.0
1,1.0,1.0,0.0,38.0,0.0,0,0,0,0,0,1.0,10,1.0,True,0.0
1,0.0,1.0,1.0,5.0,0.0,0,0,0,0,0,6.0,57,0.0,False,0.0
1,0.0,0.0,1.0,31.0,0.0,1,0,0,1,1,5.0,76,0.0,False,1302.0
1,2.0,1.0,2.0,30.0,0.0,0,0,0,0,0,4.0,21,1.0,False,0.0
1,0.0,1.0,0.0,15.0,0.0,0,0,0,0,0,6.0,59,0.0,True,0.0
1,2.0,0.0,2.0,27.0,0.0,1,0,1,0,0,5.0,64,1.0,False,1868.0
2,2.0,0.0,2.0,22.0,0.0,1,1,1,1,0,3.0,12,0.0,True,3223.0
2,2.0,0.0,2.0,36.0,0.0,1,0,1,0,0,3.0,12,0.0,True,2385.0
1,0.0,1.0,1.0,14.0,0.0,0,0,0,0,0,6.0,60,0.0,True,0.0
1,2.0,0.0,2.0,23.0,0.0,1,0,1,0,0,5.0,78,0.0,False,4976.0
1,0.0,1.0,2.0,18.0,0.0,0,0,0,0,0,6.0,89,0.0,True,0.0
1,1.0,1.0,0.0,36.0,0.0,0,0,0,0,0,1.0,15,0.0,True,0.0
1,0.0,0.0,2.0,41.0,0.0,0,1,0,1,1,5.0,65,1.0,False,1894.0
2,0.0,1.0,2.0,50.0,0.0,0,0,0,0,0,6.0,50,1.0,True,0.0
2,0.0,1.0,1.0,32.0,0.0,0,0,0,0,0,6.0,50,1.0,True,0.0
1,0.0,0.0,1.0,26.0,0.0,1,0,1,0,1,5.0,66,1.0,False,689.0
1,0.0,0.0,2.0,15.0,0.0,1,1,1,0,1,5.0,67,1.0,False,715.0
1,0.0,0.0,0.0,33.0,0.0,0,1,0,1,1,5.0,68,1.0,True,733.0
1,0.0,0.0,0.0,29.0,0.0,0,0,0,1,1,6.0,51,1.0,False,706.0
2,2.0,0.0,2.0,26.0,0.0,1,1,1,1,1,5.0,82,0.0,False,7405.0
2,2.0,1.0,2.0,61.0,0.0,0,0,0,0,0,5.0,82,0.0,True,0.0
1,0.0,0.0,2.0,24.0,0.0,0,0,1,1,1,6.0,53,1.0,True,827.0
1,0.0,0.0,2.0,30.0,0.0,0,1,0,1,1,5.0,83,0.0,False,1559.0
1,2.0,1.0,2.0,24.0,0.0,0,0,0,0,0,5.0,84,0.0,True,0.0
1,0.0,0.0,2.0,24.0,0.0,0,1,0,1,0,5.0,85,0.0,False,2771.0
1,0.0,1.0,2.0,41.0,0.0,0,0,0,0,0,6.0,62,0.0,False,0.0
1,0.0,0.0,2.0,20.0,0.0,0,0,1,0,1,4.0,22,0.0,False,788.0
1,0.0,0.0,2.0,22.0,0.0,1,0,1,1,0,6.0,54,1.0,True,908.0
1,1.0,0.0,0.0,63.0,0.0,0,1,0,1,1,2.0,15,1.0,False,9432.0
7,1.0,0.0,0.0,18.0,0.0,1,1,1,1,1,1.0,11,1.0,False,6065.0
7,1.0,1.0,0.0,21.0,0.0,0,0,0,0,0,1.0,11,1.0,True,0.0
7,1.0,0.0,2.0,79.0,0.0,1,1,1,1,1,1.0,11,1.0,False,10645.0
7,1.0,1.0,2.0,56.0,0.0,0,0,0,0,0,1.0,11,1.0,True,0.0
7,1.0,1.0,2.0,13.0,0.0,0,0,0,0,0,1.0,11,1.0,True,0.0
7,1.0,0.0,2.0,33.0,0.0,0,1,1,1,1,1.0,11,1.0,False,4729.0
7,1.0,1.0,2.0,32.0,0.0,0,0,0,0,0,1.0,11,1.0,True,0.0
1,0.0,0.0,2.0,31.0,0.0,1,0,1,0,1,6.0,63,0.0,True,953.0
1,1.0,1.0,0.0,26.0,0.0,0,0,0,0,0,1.0,1695,0.0,True,0.0
2,1.0,1.0,0.0,18.0,0.0,0,0,0,0,0,1.0,16,0.0,True,0.0
2,1.0,1.0,0.0,38.0,0.0,0,0,0,0,0,1.0,16,0.0,True,0.0
1,1.0,0.0,2.0,23.0,0.0,1,0,0,1,1,6.0,64,0.0,False,720.0
2,0.0,0.0,2.0,28.0,0.0,1,1,0,1,1,6.0,55,1.0,False,4688.0
2,0.0,1.0,1.0,34.0,0.0,0,0,0,0,0,6.0,55,1.0,False,0.0
2,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,6.0,56,1.0,True,0.0
2,0.0,0.0,2.0,14.0,0.0,1,0,1,1,0,6.0,56,1.0,True,909.0
1,0.0,0.0,2.0,23.0,0.0,1,1,0,0,1,6.0,65,0.0,False,888.0
1,0.0,1.0,2.0,49.0,0.0,0,0,0,0,0,6.0,66,0.0,False,0.0
1,0.0,1.0,2.0,14.0,0.0,0,0,0,0,0,6.0,57,1.0,False,0.0
1,0.0,0.0,2.0,18.0,0.0,1,1,1,0,0,4.0,23,0.0,False,791.0
1,1.0,0.0,1.0,27.0,1.0,1,1,0,0,1,2.0,9,0.0,True,6784.0
1,0.0,0.0,2.0,48.0,0.0,0,1,0,1,0,4.0,24,0.0,False,1619.0
2,1.0,0.0,0.0,31.0,1.0,0,1,1,1,1,1.0,17,0.0,False,25400.0
2,1.0,0.0,0.0,61.0,0.0,1,1,0,1,1,1.0,17,0.0,False,4445.0
1,0.0,1.0,2.0,18.0,0.0,0,0,0,0,0,6.0,59,1.0,True,0.0
1,2.0,1.0,2.0,45.0,0.0,0,0,0,0,0,5.0,69,1.0,True,0.0
1,2.0,0.0,2.0,22.0,0.0,1,1,1,1,1,3.0,13,1.0,False,6498.0
2,2.0,0.0,2.0,30.0,1.0,1,0,0,0,0,3.0,14,1.0,False,1056.0
2,2.0,0.0,2.0,30.0,0.0,1,0,0,1,0,3.0,14,1.0,False,1783.0
1,1.0,1.0,0.0,32.0,1.0,0,0,0,0,0,3.0,15,1.0,True,0.0
1,2.0,0.0,2.0,43.0,1.0,1,1,0,0,1,3.0,13,0.0,True,1251.0
1,0.0,0.0,0.0,17.0,0.0,1,0,0,1,1,5.0,89,0.0,False,494.0
3,0.0,0.0,2.0,23.0,0.0,0,1,0,0,1,6.0,69,0.0,False,1720.0
3,0.0,0.0,2.0,20.0,0.0,0,1,0,1,1,5.0,90,0.0,False,693.0
3,0.0,1.0,2.0,39.0,0.0,0,0,0,0,0,6.0,69,0.0,False,0.0
1,2.0,0.0,2.0,35.0,0.0,1,1,1,0,0,4.0,25,0.0,False,1299.0
1,2.0,0.0,2.0,31.0,0.0,0,0,1,1,0,5.0,71,1.0,False,1118.0
1,0.0,0.0,0.0,21.0,0.0,0,1,0,1,0,5.0,72,1.0,False,717.0
1,0.0,0.0,2.0,16.0,0.0,1,0,1,1,0,5.0,91,0.0,False,932.0
1,1.0,0.0,2.0,60.0,0.0,0,1,1,1,0,2.0,11,0.0,True,14744.0
1,0.0,0.0,2.0,18.0,0.0,0,1,0,1,1,5.0,92,0.0,False,569.0
1,0.0,1.0,2.0,42.0,0.0,0,0,0,0,0,6.0,60,1.0,False,0.0
3,1.0,1.0,0.0,68.0,0.0,0,0,0,0,0,1.0,18,0.0,True,0.0
3,1.0,0.0,0.0,22.0,0.0,0,1,0,1,1,1.0,18,0.0,False,7878.0
3,1.0,1.0,2.0,59.0,0.0,0,0,0,0,0,1.0,18,0.0,True,0.0
1,1.0,0.0,2.0,29.0,0.0,1,1,0,1,1,1.0,19,0.0,True,3662.0
3,2.0,0.0,2.0,37.0,0.0,1,1,1,1,1,5.0,96,0.0,False,1157.0
3,2.0,1.0,2.0,3.0,0.0,0,0,0,0,0,5.0,96,0.0,True,0.0
3,2.0,1.0,2.0,31.0,0.0,0,0,0,0,0,5.0,96,0.0,True,0.0
1,1.0,0.0,2.0,31.0,0.0,1,0,1,1,1,4.0,26,0.0,True,8956.0
1,1.0,0.0,2.0,29.0,0.0,0,1,0,1,1,2.0,16,1.0,True,7972.0
2,1.0,0.0,0.0,20.0,0.0,1,1,0,1,1,0.0,5,1.0,True,10345.0
2,1.0,1.0,0.0,46.0,0.0,0,0,0,0,0,0.0,5,1.0,True,0.0
1,0.0,0.0,2.0,29.0,0.0,0,1,0,1,0,5.0,75,1.0,True,1042.0
1,2.0,1.0,2.0,43.0,0.0,0,0,0,0,0,5.0,97,0.0,True,0.0
1,2.0,0.0,2.0,17.0,0.0,1,1,0,0,0,5.0,76,1.0,False,1493.0
2,1.0,0.0,0.0,27.0,0.0,0,0,0,0,0,1.0,20,0.0,True,0.0
2,1.0,0.0,2.0,47.0,0.0,1,1,0,1,1,1.0,20,0.0,False,7513.0
1,2.0,1.0,2.0,45.0,0.0,0,0,0,0,0,5.0,77,1.0,True,0.0
1,0.0,1.0,2.0,17.0,0.0,0,0,0,0,0,6.0,62,1.0,True,0.0
2,0.0,0.0,0.0,10.0,0.0,0,0,0,0,0,6.0,63,1.0,True,0.0
2,0.0,0.0,1.0,56.0,0.0,1,1,0,1,0,6.0,63,1.0,False,679.0
2,0.0,0.0,2.0,39.0,0.0,1,0,1,1,0,5.0,78,1.0,False,871.0
2,0.0,0.0,1.0,40.0,0.0,1,0,1,1,0,5.0,78,1.0,False,873.0
1,1.0,1.0,2.0,40.0,0.0,0,0,0,0,0,1.0,13,1.0,True,0.0
1,1.0,0.0,0.0,34.0,0.0,0,1,1,1,1,2.0,13,0.0,False,7674.0
1,0.0,0.0,0.0,32.0,0.0,0,0,0,1,0,5.0,79,1.0,False,722.0
1,0.0,0.0,2.0,35.0,0.0,1,1,0,0,0,5.0,98,0.0,False,1050.0
2,2.0,0.0,2.0,32.0,1.0,1,1,1,0,0,3.0,15,0.0,False,3015.0
2,2.0,0.0,2.0,26.0,1.0,1,0,1,0,0,5.0,99,0.0,False,2005.0
2,0.0,0.0,2.0,25.0,0.0,1,0,0,1,1,5.0,80,1.0,False,2175.0
2,0.0,0.0,2.0,26.0,0.0,0,0,0,1,1,4.0,25,1.0,False,792.0
1,1.0,1.0,0.0,22.0,0.0,0,0,0,0,0,1.0,21,0.0,True,0.0
1,0.0,0.0,2.0,22.0,0.0,1,0,1,0,0,5.0,81,1.0,True,804.0
2,0.0,0.0,2.0,24.0,0.0,1,0,0,1,0,4.0,27,0.0,False,789.0
2,0.0,1.0,1.0,32.0,0.0,0,0,0,0,0,6.0,71,0.0,True,0.0
1,0.0,1.0,2.0,11.0,0.0,0,0,0,0,0,6.0,64,1.0,True,0.0
1,2.0,1.0,2.0,22.0,0.0,0,0,0,0,0,4.0,26,1.0,True,0.0
3,1.0,1.0,2.0,19.0,0.0,0,0,0,0,0,1.0,14,1.0,True,0.0
3,1.0,1.0,0.0,34.0,0.0,0,0,0,0,0,1.0,14,1.0,True,0.0
3,1.0,1.0,2.0,74.0,0.0,0,0,0,0,0,1.0,14,1.0,True,0.0
3,1.0,1.0,0.0,28.0,1.0,1,1,0,1,1,1.0,15,1.0,True,5043.0
3,1.0,1.0,2.0,42.0,0.0,0,0,0,0,0,1.0,15,1.0,True,0.0
3,1.0,1.0,2.0,43.0,0.0,0,0,0,0,0,1.0,15,1.0,True,0.0
1,0.0,0.0,2.0,55.0,0.0,1,1,1,1,1,5.0,83,1.0,False,715.0
3,0.0,0.0,1.0,19.0,0.0,0,0,1,1,0,6.0,72,0.0,True,773.0
3,0.0,1.0,2.0,6.0,0.0,0,0,0,0,0,6.0,72,0.0,False,0.0
3,0.0,0.0,2.0,7.0,0.0,0,0,0,0,0,6.0,72,0.0,False,0.0
1,1.0,1.0,0.0,28.0,0.0,0,0,0,0,0,3.0,16,1.0,True,0.0
1,0.0,0.0,2.0,15.0,0.0,1,0,0,1,1,5.0,84,1.0,False,2217.0
1,0.0,1.0,1.0,24.0,0.0,0,0,0,0,0,6.0,65,1.0,True,0.0
3,0.0,0.0,1.0,31.0,0.0,0,1,0,0,0,4.0,27,1.0,True,869.0
3,0.0,0.0,2.0,22.0,0.0,0,1,1,1,1,5.0,85,1.0,True,884.0
3,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,6.0,66,1.0,True,0.0
1,0.0,1.0,2.0,50.0,0.0,0,0,0,0,0,6.0,67,1.0,False,0.0
2,2.0,0.0,2.0,34.0,0.0,1,0,1,0,1,5.0,100,0.0,False,1157.0
2,2.0,0.0,2.0,14.0,0.0,1,1,1,0,0,5.0,100,0.0,False,1861.0
2,0.0,0.0,2.0,19.0,0.0,1,1,0,1,1,4.0,28,0.0,False,1620.0
2,0.0,0.0,2.0,29.0,0.0,0,1,1,1,1,4.0,28,0.0,True,826.0
1,0.0,0.0,2.0,36.0,0.0,0,0,1,1,1,5.0,101,0.0,False,865.0
1,0.0,1.0,2.0,34.0,0.0,0,0,0,0,0,6.0,485,0.0,False,0.0
2,2.0,1.0,0.0,25.0,0.0,0,0,0,0,0,5.0,86,1.0,True,0.0
2,2.0,1.0,2.0,36.0,0.0,0,0,0,0,0,5.0,86,1.0,True,0.0
2,1.0,0.0,2.0,16.0,0.0,0,1,1,1,1,1.0,22,0.0,False,5400.0
2,1.0,0.0,0.0,30.0,0.0,0,1,0,0,1,1.0,22,0.0,True,7976.0
1,0.0,0.0,1.0,37.0,0.0,0,1,1,1,1,5.0,87,1.0,False,862.0
1,0.0,1.0,0.0,15.0,0.0,0,0,0,0,0,6.0,69,1.0,True,0.0
1,0.0,0.0,2.0,36.0,0.0,0,0,1,1,1,4.0,29,0.0,False,990.0
3,2.0,0.0,1.0,27.0,0.0,0,1,1,1,0,5.0,103,0.0,False,295.0
3,2.0,1.0,2.0,27.0,0.0,0,0,0,0,0,5.0,103,0.0,True,0.0
3,2.0,1.0,2.0,12.0,0.0,0,0,0,0,0,5.0,103,0.0,True,0.0
1,0.0,0.0,2.0,22.0,0.0,0,1,0,1,0,4.0,30,0.0,False,1624.0
1,0.0,0.0,2.0,27.0,0.0,0,1,1,0,1,6.0,74,0.0,False,332.0
1,0.0,1.0,2.0,13.0,0.0,0,0,0,0,0,6.0,70,1.0,True,0.0
2,0.0,0.0,2.0,27.0,0.0,0,1,0,1,1,4.0,28,1.0,False,788.0
2,0.0,0.0,2.0,28.0,0.0,0,1,0,0,1,5.0,88,1.0,False,629.0
1,1.0,0.0,0.0,21.0,0.0,0,1,0,1,1,1.0,17,1.0,False,3436.0
1,1.0,1.0,2.0,39.0,0.0,1,1,1,1,1,2.0,19,1.0,False,6527.0
1,0.0,1.0,1.0,28.0,0.0,0,0,0,0,0,6.0,76,0.0,False,0.0
1,0.0,1.0,2.0,14.0,0.0,0,0,0,0,0,6.0,71,1.0,True,0.0
2,1.0,1.0,0.0,27.0,0.0,0,0,0,0,0,1.0,18,1.0,True,0.0
2,1.0,1.0,0.0,46.0,0.0,0,0,0,0,0,1.0,18,1.0,True,0.0
2,2.0,1.0,0.0,27.0,0.0,0,0,0,0,0,5.0,89,1.0,True,0.0
2,2.0,0.0,2.0,21.0,0.0,0,0,0,0,0,4.0,29,1.0,False,0.0
1,2.0,0.0,0.0,21.0,0.0,1,0,1,1,0,3.0,19,0.0,True,2344.0
1,1.0,0.0,2.0,42.0,0.0,0,1,1,0,1,4.0,32,0.0,False,2377.0
1,2.0,0.0,2.0,22.0,0.0,1,0,1,1,0,1.0,145,1.0,False,1298.0
3,2.0,0.0,2.0,10.0,0.0,0,0,0,0,0,5.0,90,1.0,True,0.0
3,2.0,0.0,2.0,43.0,0.0,1,0,1,1,0,5.0,90,1.0,False,1897.0
3,2.0,0.0,2.0,42.0,0.0,1,1,1,0,0,4.0,31,1.0,False,1297.0
6,1.0,1.0,0.0,18.0,0.0,0,0,0,0,0,1.0,19,1.0,True,0.0
6,1.0,1.0,0.0,54.0,0.0,0,0,0,0,0,1.0,19,1.0,True,0.0
6,1.0,1.0,0.0,24.0,0.0,0,0,0,0,0,1.0,19,1.0,True,0.0
6,1.0,0.0,2.0,64.0,0.0,0,1,1,1,1,1.0,19,1.0,False,2901.0
6,1.0,1.0,0.0,18.0,0.0,0,0,0,0,0,1.0,19,1.0,True,0.0
6,1.0,1.0,0.0,53.0,0.0,0,0,0,0,0,1.0,19,1.0,True,0.0
1,2.0,1.0,2.0,23.0,0.0,0,0,0,0,0,5.0,91,1.0,True,0.0
1,0.0,0.0,2.0,39.0,0.0,0,0,0,0,0,6.0,74,1.0,True,0.0
1,1.0,0.0,2.0,59.0,0.0,0,1,0,1,0,2.0,16,0.0,True,16844.0
2,1.0,0.0,0.0,32.0,0.0,0,1,0,1,1,3.0,18,1.0,True,5936.0
2,1.0,1.0,2.0,55.0,0.0,0,0,0,0,0,3.0,18,1.0,True,0.0
1,0.0,1.0,1.0,21.0,0.0,0,0,0,0,0,6.0,78,0.0,True,0.0
1,1.0,1.0,2.0,50.0,0.0,0,0,0,0,0,1.0,20,1.0,True,0.0
1,1.0,0.0,0.0,55.0,0.0,1,1,1,0,1,0.0,6,1.0,False,5022.0
1,0.0,0.0,2.0,29.0,0.0,1,0,1,1,1,5.0,109,0.0,False,1521.0
1,0.0,1.0,2.0,35.0,0.0,0,0,0,0,0,5.0,92,1.0,True,0.0
1,0.0,1.0,2.0,29.0,0.0,0,0,0,0,0,6.0,77,1.0,True,0.0
1,0.0,0.0,2.0,55.0,0.0,1,0,0,0,0,6.0,78,1.0,False,62.0
1,0.0,0.0,2.0,23.0,0.0,1,1,0,0,0,4.0,32,1.0,True,302.0
1,0.0,0.0,2.0,42.0,0.0,0,0,1,0,1,4.0,33,0.0,False,906.0
1,0.0,0.0,2.0,35.0,0.0,1,1,1,0,1,4.0,33,1.0,True,2505.0
1,0.0,1.0,2.0,47.0,0.0,0,0,0,0,0,2.0,482,1.0,True,0.0
2,2.0,0.0,0.0,29.0,0.0,1,1,1,0,1,5.0,93,1.0,False,1190.0
2,2.0,1.0,2.0,34.0,0.0,0,0,0,0,0,5.0,93,1.0,True,0.0
1,1.0,0.0,2.0,46.0,0.0,0,1,0,1,1,2.0,17,0.0,False,11141.0
1,0.0,1.0,1.0,26.0,0.0,0,0,0,0,0,6.0,81,0.0,False,0.0
2,0.0,1.0,0.0,1.0,0.0,0,0,0,0,0,6.0,82,0.0,False,0.0
2,0.0,1.0,0.0,29.0,0.0,0,0,0,0,0,6.0,82,0.0,True,0.0
1,2.0,0.0,2.0,33.0,0.0,1,0,1,1,0,3.0,21,0.0,False,961.0
2,1.0,0.0,2.0,34.0,0.0,1,1,1,1,1,1.0,23,0.0,False,8476.0
2,1.0,0.0,2.0,49.0,0.0,1,1,1,1,1,1.0,23,0.0,False,5863.0
1,0.0,0.0,2.0,22.0,0.0,0,1,0,1,1,6.0,83,0.0,False,677.0
1,0.0,0.0,2.0,28.0,0.0,0,1,0,0,1,5.0,110,0.0,True,1078.0
5,1.0,1.0,2.0,29.0,0.0,0,0,0,0,0,2.0,18,0.0,True,0.0
5,1.0,1.0,0.0,36.0,0.0,0,0,0,0,0,2.0,18,0.0,True,0.0
5,1.0,1.0,0.0,30.0,0.0,0,0,0,0,0,2.0,18,0.0,True,0.0
5,1.0,1.0,2.0,49.0,0.0,0,0,0,0,0,2.0,18,0.0,True,0.0
5,1.0,0.0,2.0,38.0,0.0,0,1,1,1,1,2.0,18,0.0,False,7268.0
2,2.0,1.0,2.0,31.0,0.0,0,0,0,0,0,5.0,95,1.0,True,0.0
2,2.0,0.0,2.0,17.0,0.0,1,0,0,1,1,5.0,95,1.0,False,1532.0
1,0.0,0.0,2.0,26.0,0.0,1,0,0,0,1,6.0,84,0.0,False,887.0
1,0.0,0.0,2.0,23.0,0.0,1,0,0,1,0,5.0,111,0.0,False,740.0
1,0.0,0.0,0.0,24.0,0.0,1,1,1,0,0,5.0,96,1.0,False,2459.0
1,0.0,0.0,2.0,23.0,0.0,0,1,1,1,1,5.0,97,1.0,False,865.0
1,0.0,0.0,2.0,24.0,0.0,0,1,1,0,1,4.0,36,1.0,True,791.0
2,2.0,0.0,1.0,32.0,0.0,1,0,0,1,1,3.0,19,1.0,True,919.0
2,2.0,1.0,2.0,43.0,0.0,0,0,0,0,0,5.0,98,1.0,True,0.0
1,0.0,0.0,2.0,23.0,0.0,1,1,0,1,0,5.0,99,1.0,True,787.0
1,0.0,0.0,2.0,42.0,0.0,1,0,1,1,1,6.0,80,1.0,False,849.0
1,1.0,1.0,0.0,29.0,0.0,0,0,0,0,0,2.0,21,1.0,True,0.0
2,1.0,1.0,2.0,40.0,0.0,0,0,0,0,0,2.0,19,0.0,True,0.0
2,1.0,0.0,2.0,37.0,0.0,0,1,0,1,0,2.0,19,0.0,True,7270.0
2,1.0,1.0,0.0,61.0,0.0,0,0,0,0,0,2.0,20,0.0,True,0.0
2,1.0,0.0,2.0,33.0,0.0,0,1,1,1,0,2.0,20,0.0,False,2691.0
1,0.0,0.0,2.0,19.0,0.0,0,1,0,1,1,5.0,100,1.0,True,1448.0
1,0.0,0.0,1.0,21.0,0.0,0,1,1,0,1,5.0,102,1.0,False,671.0
3,0.0,0.0,2.0,4.0,0.0,0,0,0,0,0,6.0,81,1.0,False,0.0
3,0.0,0.0,1.0,12.0,0.0,0,0,0,0,0,6.0,81,1.0,True,0.0
3,0.0,0.0,2.0,44.0,0.0,1,1,1,1,0,5.0,103,1.0,True,1839.0
1,0.0,0.0,2.0,22.0,0.0,0,0,1,1,0,6.0,82,1.0,False,774.0
1,2.0,0.0,0.0,33.0,0.0,1,1,1,1,0,5.0,114,0.0,False,1905.0
3,1.0,1.0,0.0,32.0,0.0,0,0,0,0,0,1.0,24,0.0,True,0.0
3,1.0,1.0,2.0,28.0,0.0,0,0,0,0,0,1.0,24,0.0,True,0.0
3,1.0,0.0,0.0,28.0,0.0,0,1,1,1,1,1.0,24,0.0,False,5461.0
1,2.0,0.0,2.0,31.0,0.0,1,0,1,0,0,5.0,115,0.0,False,1309.0
1,2.0,1.0,2.0,13.0,0.0,0,0,0,0,0,4.0,37,1.0,True,0.0
1,0.0,1.0,2.0,14.0,0.0,0,0,0,0,0,6.0,83,1.0,True,0.0
2,1.0,1.0,2.0,33.0,0.0,1,1,0,1,1,3.0,20,1.0,False,1946.0
2,1.0,1.0,0.0,29.0,0.0,0,0,0,0,0,3.0,20,1.0,True,0.0
1,0.0,0.0,2.0,23.0,0.0,0,1,1,0,0,5.0,116,0.0,True,644.0
1,1.0,0.0,2.0,36.0,1.0,1,1,1,1,1,2.0,22,1.0,True,6634.0
7,1.0,1.0,0.0,22.0,0.0,0,0,0,0,0,2.0,21,0.0,True,0.0
7,1.0,1.0,2.0,19.0,0.0,0,0,0,0,0,2.0,21,0.0,False,0.0
7,1.0,1.0,2.0,42.0,0.0,0,0,0,0,0,2.0,21,0.0,True,0.0
7,1.0,1.0,2.0,30.0,0.0,0,0,0,0,0,2.0,21,0.0,True,0.0
7,1.0,1.0,0.0,16.0,0.0,0,0,0,0,0,2.0,21,0.0,True,0.0
7,1.0,0.0,2.0,55.0,0.0,0,1,0,1,1,2.0,21,0.0,False,4924.0
7,1.0,1.0,2.0,55.0,0.0,0,0,0,0,0,2.0,21,0.0,True,0.0
1,0.0,0.0,2.0,19.0,0.0,1,0,1,1,0,5.0,105,1.0,False,2786.0
1,0.0,0.0,2.0,29.0,0.0,1,1,1,1,0,5.0,117,0.0,False,902.0
1,1.0,1.0,2.0,18.0,0.0,0,0,0,0,0,4.0,34,0.0,True,0.0
1,0.0,0.0,0.0,21.0,0.0,0,0,1,1,0,5.0,107,1.0,False,735.0
1,0.0,0.0,2.0,65.0,0.0,0,0,1,1,0,6.0,86,0.0,False,626.0
2,0.0,0.0,2.0,55.0,0.0,1,1,1,0,0,5.0,108,1.0,True,880.0
2,0.0,0.0,2.0,50.0,0.0,0,1,0,0,0,6.0,85,1.0,False,233.0
1,0.0,1.0,2.0,49.0,0.0,0,0,0,0,0,6.0,87,0.0,True,0.0
1,0.0,0.0,2.0,22.0,0.0,0,0,1,1,1,4.0,38,1.0,False,788.0
1,2.0,1.0,2.0,33.0,0.0,0,0,0,0,0,5.0,118,0.0,True,0.0
3,2.0,1.0,2.0,3.0,0.0,0,0,0,0,0,5.0,109,1.0,True,0.0
3,2.0,1.0,2.0,0.0,0.0,0,0,0,0,0,5.0,109,1.0,True,0.0
3,2.0,1.0,2.0,33.0,0.0,0,0,0,0,0,5.0,109,1.0,True,0.0
3,2.0,1.0,2.0,48.0,0.0,0,0,0,0,0,5.0,120,0.0,True,0.0
3,2.0,1.0,2.0,5.0,0.0,0,0,0,0,0,5.0,120,0.0,True,0.0
3,2.0,0.0,2.0,23.0,0.0,1,0,1,0,0,3.0,22,0.0,False,3740.0
1,1.0,1.0,2.0,53.0,0.0,0,0,0,0,0,3.0,23,0.0,True,0.0
1,2.0,0.0,2.0,18.0,0.0,1,1,1,0,1,5.0,121,0.0,False,1688.0
1,0.0,1.0,1.0,20.0,0.0,0,0,0,0,0,6.0,89,0.0,False,0.0
1,0.0,0.0,2.0,23.0,0.0,1,1,1,0,1,4.0,35,0.0,False,787.0
1,0.0,0.0,2.0,48.0,0.0,1,1,0,1,1,6.0,90,0.0,False,1777.0
1,0.0,1.0,1.0,19.0,0.0,0,0,0,0,0,6.0,86,1.0,False,0.0
1,2.0,0.0,2.0,29.0,0.0,1,1,1,1,1,3.0,24,0.0,False,2383.0
2,0.0,0.0,0.0,9.0,0.0,0,0,0,0,0,6.0,87,1.0,False,0.0
2,0.0,0.0,2.0,24.0,0.0,0,1,0,1,1,4.0,39,1.0,False,787.0
1,2.0,0.0,2.0,46.0,0.0,1,0,1,1,0,5.0,123,0.0,True,2598.0
2,0.0,1.0,2.0,23.0,0.0,0,0,0,0,0,6.0,91,0.0,True,0.0
2,0.0,1.0,2.0,21.0,0.0,0,0,0,0,0,6.0,91,0.0,False,0.0
1,0.0,1.0,2.0,19.0,0.0,0,0,0,0,0,6.0,89,1.0,False,0.0
4,2.0,0.0,2.0,0.0,0.0,0,0,0,0,0,5.0,124,0.0,True,0.0
