PassengerId,n_missing,colonne_mancanti
2988_01,0,NESSUNA
2990_01,0,NESSUNA
2994_01,0,NESSUNA
2995_01,0,NESSUNA
2995_02,0,NESSUNA
3000_01,0,NESSUNA
3001_01,0,NESSUNA
3003_01,0,NESSUNA
3004_01,0,NESSUNA
3004_02,0,NESSUNA
3005_01,0,NESSUNA
3006_01,0,NESSUNA
3009_01,0,NESSUNA
3010_01,0,NESSUNA
3014_01,0,NESSUNA
3015_01,0,NESSUNA
3018_01,0,NESSUNA
3019_01,0,NESSUNA
3020_01,0,NESSUNA
3021_01,0,NESSUNA
3021_02,0,NESSUNA
3022_01,0,NESSUNA
3022_02,0,NESSUNA
3023_01,0,NESSUNA
3024_01,0,NESSUNA
3025_02,0,NESSUNA
3026_01,0,NESSUNA
3027_01,0,NESSUNA
3029_01,0,NESSUNA
3030_01,0,NESSUNA
3030_02,0,NESSUNA
3032_01,0,NESSUNA
3032_02,0,NESSUNA
3032_03,0,NESSUNA
3032_04,0,NESSUNA
3033_01,0,NESSUNA
3036_01,0,NESSUNA
3039_01,0,NESSUNA
3040_01,0,NESSUNA
3042_01,0,NESSUNA
3044_01,0,NESSUNA
3045_01,0,NESSUNA
3047_02,0,NESSUNA
3050_01,0,NESSUNA
3054_01,0,NESSUNA
3055_01,0,NESSUNA
3060_02,0,NESSUNA
3061_01,0,NESSUNA
3061_02,0,NESSUNA
3062_01,0,NESSUNA
3063_01,0,NESSUNA
3063_02,0,NESSUNA
3063_03,0,NESSUNA
3064_01,0,NESSUNA
3065_01,0,NESSUNA
3066_01,0,NESSUNA
3067_01,0,NESSUNA
3068_01,0,NESSUNA
3070_01,0,NESSUNA
3073_01,0,NESSUNA
3079_01,0,NESSUNA
3080_01,0,NESSUNA
3081_01,0,NESSUNA
3081_02,0,NESSUNA
3082_01,0,NESSUNA
3083_01,0,NESSUNA
3084_01,0,NESSUNA
3088_01,0,NESSUNA
3090_01,0,NESSUNA
3093_01,0,NESSUNA
3095_01,0,NESSUNA
3096_01,0,NESSUNA
3099_01,0,NESSUNA
3100_01,0,NESSUNA
3100_02,0,NESSUNA
3100_03,0,NESSUNA
3102_01,0,NESSUNA
3103_01,0,NESSUNA
3104_01,0,NESSUNA
3110_01,0,NESSUNA
3111_01,0,NESSUNA
3113_02,0,NESSUNA
3114_01,0,NESSUNA
3116_01,0,NESSUNA
3118_01,0,NESSUNA
3119_01,0,NESSUNA
3120_01,0,NESSUNA
3120_02,0,NESSUNA
3121_01,0,NESSUNA
3124_01,0,NESSUNA
3124_02,0,NESSUNA
3124_03,0,NESSUNA
3126_01,0,NESSUNA
3126_02,0,NESSUNA
3128_01,0,NESSUNA
3130_01,0,NESSUNA
3131_01,0,NESSUNA
3131_02,0,NESSUNA
3132_01,0,NESSUNA
3133_01,0,NESSUNA
3134_01,0,NESSUNA
3136_01,0,NESSUNA
3140_01,0,NESSUNA
3142_01,0,NESSUNA
3142_02,0,NESSUNA
3145_01,0,NESSUNA
3147_01,0,NESSUNA
3149_02,0,NESSUNA
3152_01,0,NESSUNA
3159_01,0,NESSUNA
3161_01,0,NESSUNA
3162_01,0,NESSUNA
3162_02,0,NESSUNA
3162_03,0,NESSUNA
3163_01,0,NESSUNA
3168_01,0,NESSUNA
3169_01,0,NESSUNA
3171_01,0,NESSUNA
3174_02,0,NESSUNA
3175_01,0,NESSUNA
3176_01,0,NESSUNA
3179_01,0,NESSUNA
3181_01,0,NESSUNA
3182_01,0,NESSUNA
3184_01,0,NESSUNA
3184_02,0,NESSUNA
3185_01,0,NESSUNA
3188_01,0,NESSUNA
3189_01,0,NESSUNA
3191_01,0,NESSUNA
3195_01,0,NESSUNA
3195_02,0,NESSUNA
3195_03,0,NESSUNA
3195_04,0,NESSUNA
3195_06,0,NESSUNA
3196_01,0,NESSUNA
3200_01,0,NESSUNA
3201_01,0,NESSUNA
3203_01,0,NESSUNA
3204_02,0,NESSUNA
3205_01,0,NESSUNA
3206_01,0,NESSUNA
3209_01,0,NESSUNA
3210_02,0,NESSUNA
3210_03,0,NESSUNA
3211_01,0,NESSUNA
3211_03,0,NESSUNA
3212_01,0,NESSUNA
3213_01,0,NESSUNA
3216_01,0,NESSUNA
3216_02,0,NESSUNA
3216_03,0,NESSUNA
3217_01,0,NESSUNA
3218_01,0,NESSUNA
3218_02,0,NESSUNA
3218_03,0,NESSUNA
3219_01,0,NESSUNA
3220_01,0,NESSUNA
3221_01,0,NESSUNA
3225_01,0,NESSUNA
3225_02,0,NESSUNA
3227_01,0,NESSUNA
3229_01,0,NESSUNA
3230_01,0,NESSUNA
3232_01,0,NESSUNA
3235_01,0,NESSUNA
3236_01,0,NESSUNA
3236_02,0,NESSUNA
3236_03,0,NESSUNA
3237_01,0,NESSUNA
3237_02,0,NESSUNA
3237_03,0,NESSUNA
3238_01,0,NESSUNA
3239_01,0,NESSUNA
3240_01,0,NESSUNA
3247_01,0,NESSUNA
3252_01,0,NESSUNA
3253_01,0,NESSUNA
3254_01,0,NESSUNA
3255_01,0,NESSUNA
3256_01,0,NESSUNA
3258_01,0,NESSUNA
3259_01,0,NESSUNA
3262_01,0,NESSUNA
3268_01,0,NESSUNA
3269_01,0,NESSUNA
3270_01,0,NESSUNA
3271_01,0,NESSUNA
3271_02,0,NESSUNA
3272_02,0,NESSUNA
3273_01,0,NESSUNA
3274_01,0,NESSUNA
3274_02,0,NESSUNA
3275_01,0,NESSUNA
3276_01,0,NESSUNA
3279_01,0,NESSUNA
3279_03,0,NESSUNA
3279_04,0,NESSUNA
3280_01,0,NESSUNA
3280_02,0,NESSUNA
3282_01,0,NESSUNA
3282_03,0,NESSUNA
3283_02,0,NESSUNA
3283_03,0,NESSUNA
3283_04,0,NESSUNA
3284_01,0,NESSUNA
3284_02,0,NESSUNA
3289_01,0,NESSUNA
3292_01,0,NESSUNA
3292_04,0,NESSUNA
3292_05,0,NESSUNA
3293_01,0,NESSUNA
3294_01,0,NESSUNA
3295_01,0,NESSUNA
3296_01,0,NESSUNA
3297_01,0,NESSUNA
3300_02,0,NESSUNA
3301_01,0,NESSUNA
3301_02,0,NESSUNA
3301_03,0,NESSUNA
3304_01,0,NESSUNA
3305_01,0,NESSUNA
3305_02,0,NESSUNA
3308_01,0,NESSUNA
3309_01,0,NESSUNA
3310_01,0,NESSUNA
3311_01,0,NESSUNA
3312_01,0,NESSUNA
3313_01,0,NESSUNA
3314_01,0,NESSUNA
3317_01,0,NESSUNA
3318_01,0,NESSUNA
3318_02,0,NESSUNA
3318_03,0,NESSUNA
3318_05,0,NESSUNA
3319_01,0,NESSUNA
3322_01,0,NESSUNA
3323_01,0,NESSUNA
3323_02,0,NESSUNA
3324_01,0,NESSUNA
3324_02,0,NESSUNA
3325_01,0,NESSUNA
3327_01,0,NESSUNA
3328_01,0,NESSUNA
3329_01,0,NESSUNA
3330_01,0,NESSUNA
3332_02,0,NESSUNA
3332_03,0,NESSUNA
3336_01,0,NESSUNA
3337_01,0,NESSUNA
3337_02,0,NESSUNA
3337_03,0,NESSUNA
3338_01,0,NESSUNA
3342_01,0,NESSUNA
3343_01,0,NESSUNA
3348_01,0,NESSUNA
3350_01,0,NESSUNA
3352_01,0,NESSUNA
3353_02,0,NESSUNA
3353_03,0,NESSUNA
3353_04,0,NESSUNA
3353_05,0,NESSUNA
3353_06,0,NESSUNA
3357_01,0,NESSUNA
3359_01,0,NESSUNA
3360_01,0,NESSUNA
3361_01,0,NESSUNA
3361_02,0,NESSUNA
3361_03,0,NESSUNA
3363_01,0,NESSUNA
3363_02,0,NESSUNA
3363_03,0,NESSUNA
3364_01,0,NESSUNA
3365_01,0,NESSUNA
3370_01,0,NESSUNA
3371_01,0,NESSUNA
3372_01,0,NESSUNA
3377_01,0,NESSUNA
3381_01,0,NESSUNA
3382_01,0,NESSUNA
3382_02,0,NESSUNA
3383_01,0,NESSUNA
3384_01,0,NESSUNA
3384_03,0,NESSUNA
3386_01,0,NESSUNA
3387_01,0,NESSUNA
3389_01,0,NESSUNA
3391_01,0,NESSUNA
3391_02,0,NESSUNA
3392_01,0,NESSUNA
3392_02,0,NESSUNA
3392_03,0,NESSUNA
3392_04,0,NESSUNA
3394_01,0,NESSUNA
3395_01,0,NESSUNA
3396_01,0,NESSUNA
3397_01,0,NESSUNA
3402_01,0,NESSUNA
3403_01,0,NESSUNA
3404_01,0,NESSUNA
3405_01,0,NESSUNA
3405_02,0,NESSUNA
3405_03,0,NESSUNA
3406_01,0,NESSUNA
3406_02,0,NESSUNA
3408_01,0,NESSUNA
3409_01,0,NESSUNA
3412_01,0,NESSUNA
3412_02,0,NESSUNA
3412_03,0,NESSUNA
3413_01,0,NESSUNA
3415_01,0,NESSUNA
3419_01,0,NESSUNA
3420_01,0,NESSUNA
3422_02,0,NESSUNA
3424_01,0,NESSUNA
3425_01,0,NESSUNA
3426_01,0,NESSUNA
3428_01,0,NESSUNA
3428_02,0,NESSUNA
3430_01,0,NESSUNA
3432_01,0,NESSUNA
3433_01,0,NESSUNA
3434_01,0,NESSUNA
3437_01,0,NESSUNA
3437_02,0,NESSUNA
3438_01,0,NESSUNA
3438_02,0,NESSUNA
3439_04,0,NESSUNA
3440_01,0,NESSUNA
3441_01,0,NESSUNA
3442_01,0,NESSUNA
3444_01,0,NESSUNA
3444_02,0,NESSUNA
3444_04,0,NESSUNA
3446_01,0,NESSUNA
3447_01,0,NESSUNA
3449_01,0,NESSUNA
3450_01,0,NESSUNA
3450_02,0,NESSUNA
3453_01,0,NESSUNA
3454_01,0,NESSUNA
3455_01,0,NESSUNA
3456_01,0,NESSUNA
3459_01,0,NESSUNA
3461_01,0,NESSUNA
3464_01,0,NESSUNA
3464_02,0,NESSUNA
3465_01,0,NESSUNA
3467_01,0,NESSUNA
3468_01,0,NESSUNA
3469_01,0,NESSUNA
3470_02,0,NESSUNA
3473_01,0,NESSUNA
3474_01,0,NESSUNA
3474_02,0,NESSUNA
3474_03,0,NESSUNA
3475_01,0,NESSUNA
3475_03,0,NESSUNA
3476_02,0,NESSUNA
3476_04,0,NESSUNA
3478_01,0,NESSUNA
3480_01,0,NESSUNA
3483_01,0,NESSUNA
3484_01,0,NESSUNA
3484_02,0,NESSUNA
3485_01,0,NESSUNA
3485_02,0,NESSUNA
3485_03,0,NESSUNA
3486_01,0,NESSUNA
3487_01,0,NESSUNA
3488_01,0,NESSUNA
3488_02,0,NESSUNA
3489_02,0,NESSUNA
3490_01,0,NESSUNA
3490_02,0,NESSUNA
3491_01,0,NESSUNA
3492_01,0,NESSUNA
3495_01,0,NESSUNA
3495_02,0,NESSUNA
3495_03,0,NESSUNA
3495_04,0,NESSUNA
3497_01,0,NESSUNA
3499_01,0,NESSUNA
3499_02,0,NESSUNA
3499_03,0,NESSUNA
3499_04,0,NESSUNA
3504_01,0,NESSUNA
3506_01,0,NESSUNA
3511_01,0,NESSUNA
3512_01,0,NESSUNA
3514_01,0,NESSUNA
3515_01,0,NESSUNA
3515_02,0,NESSUNA
3519_01,0,NESSUNA
3519_02,0,NESSUNA
3519_03,0,NESSUNA
3521_02,0,NESSUNA
3525_01,0,NESSUNA
3527_01,0,NESSUNA
3530_01,0,NESSUNA
3531_01,0,NESSUNA
3533_01,0,NESSUNA
3534_01,0,NESSUNA
3535_02,0,NESSUNA
3536_01,0,NESSUNA
3537_01,0,NESSUNA
3539_01,0,NESSUNA
3540_01,0,NESSUNA
3542_01,0,NESSUNA
3543_01,0,NESSUNA
3543_02,0,NESSUNA
3543_03,0,NESSUNA
3548_01,0,NESSUNA
3550_01,0,NESSUNA
3550_02,0,NESSUNA
3550_03,0,NESSUNA
3552_01,0,NESSUNA
3552_02,0,NESSUNA
3555_01,0,NESSUNA
3556_01,0,NESSUNA
3558_01,0,NESSUNA
3558_02,0,NESSUNA
3559_01,0,NESSUNA
3560_01,0,NESSUNA
3561_01,0,NESSUNA
3561_02,0,NESSUNA
3562_01,0,NESSUNA
3562_02,0,NESSUNA
3563_01,0,NESSUNA
3564_01,0,NESSUNA
3565_01,0,NESSUNA
3566_01,0,NESSUNA
3567_01,0,NESSUNA
3568_01,0,NESSUNA
3569_01,0,NESSUNA
3572_01,0,NESSUNA
3573_01,0,NESSUNA
3576_01,0,NESSUNA
3577_01,0,NESSUNA
3579_01,0,NESSUNA
3582_01,0,NESSUNA
3584_01,0,NESSUNA
3586_01,0,NESSUNA
3588_01,0,NESSUNA
3588_02,0,NESSUNA
3591_01,0,NESSUNA
3592_01,0,NESSUNA
3594_01,0,NESSUNA
3595_01,0,NESSUNA
3596_01,0,NESSUNA
3597_01,0,NESSUNA
3600_01,0,NESSUNA
3605_01,0,NESSUNA
3606_01,0,NESSUNA
3608_01,0,NESSUNA
3608_02,0,NESSUNA
3609_02,0,NESSUNA
3609_04,0,NESSUNA
3612_01,0,NESSUNA
3613_01,0,NESSUNA
3614_01,0,NESSUNA
3615_01,0,NESSUNA
3616_01,0,NESSUNA
3619_01,0,NESSUNA
3620_01,0,NESSUNA
3622_01,0,NESSUNA
3625_01,0,NESSUNA
3626_01,0,NESSUNA
3628_01,0,NESSUNA
3629_01,0,NESSUNA
3630_01,0,NESSUNA
3631_01,0,NESSUNA
3634_01,0,NESSUNA
3636_01,0,NESSUNA
3639_01,0,NESSUNA
3640_01,0,NESSUNA
3640_02,0,NESSUNA
3641_01,0,NESSUNA
3642_01,0,NESSUNA
3644_01,0,NESSUNA
3645_01,0,NESSUNA
3645_03,0,NESSUNA
3645_04,0,NESSUNA
3647_01,0,NESSUNA
3648_01,0,NESSUNA
3650_01,0,NESSUNA
3652_01,0,NESSUNA
3653_01,0,NESSUNA
3654_01,0,NESSUNA
3654_02,0,NESSUNA
3655_01,0,NESSUNA
3658_01,0,NESSUNA
3658_02,0,NESSUNA
3662_02,0,NESSUNA
3667_01,0,NESSUNA
3668_01,0,NESSUNA
3671_01,0,NESSUNA
3674_01,0,NESSUNA
3677_01,0,NESSUNA
3678_01,0,NESSUNA
3679_01,0,NESSUNA
3680_01,0,NESSUNA
3681_01,0,NESSUNA
3682_01,0,NESSUNA
3686_01,0,NESSUNA
3688_01,0,NESSUNA
3688_02,0,NESSUNA
3688_03,0,NESSUNA
3690_01,0,NESSUNA
3691_01,0,NESSUNA
3692_01,0,NESSUNA
3693_01,0,NESSUNA
3699_01,0,NESSUNA
3699_03,0,NESSUNA
3699_04,0,NESSUNA
3702_01,0,NESSUNA
3703_02,0,NESSUNA
3705_01,0,NESSUNA
3706_01,0,NESSUNA
3706_02,0,NESSUNA
3707_01,0,NESSUNA
3710_01,0,NESSUNA
3710_02,0,NESSUNA
3710_03,0,NESSUNA
3711_01,0,NESSUNA
3711_02,0,NESSUNA
3711_03,0,NESSUNA
3713_01,0,NESSUNA
3713_02,0,NESSUNA
3713_03,0,NESSUNA
3715_02,0,NESSUNA
3715_03,0,NESSUNA
3715_04,0,NESSUNA
3716_01,0,NESSUNA
3719_02,0,NESSUNA
3724_01,0,NESSUNA
3728_01,0,NESSUNA
3732_03,0,NESSUNA
3733_01,0,NESSUNA
3734_01,0,NESSUNA
3735_01,0,NESSUNA
3735_02,0,NESSUNA
3736_01,0,NESSUNA
3737_01,0,NESSUNA
3737_02,0,NESSUNA
3739_01,0,NESSUNA
3741_01,0,NESSUNA
3742_02,0,NESSUNA
3743_01,0,NESSUNA
3744_01,0,NESSUNA
3747_01,0,NESSUNA
3747_02,0,NESSUNA
3747_04,0,NESSUNA
3749_01,0,NESSUNA
3749_02,0,NESSUNA
3750_01,0,NESSUNA
3752_01,0,NESSUNA
3757_01,0,NESSUNA
3758_01,0,NESSUNA
3758_02,0,NESSUNA
3759_01,0,NESSUNA
3760_01,0,NESSUNA
3767_01,0,NESSUNA
3768_01,0,NESSUNA
3769_01,0,NESSUNA
3771_01,0,NESSUNA
3772_01,0,NESSUNA
3773_01,0,NESSUNA
3773_02,0,NESSUNA
3773_03,0,NESSUNA
3774_01,0,NESSUNA
3774_02,0,NESSUNA
3774_03,0,NESSUNA
3775_01,0,NESSUNA
3776_01,0,NESSUNA
3777_01,0,NESSUNA
3778_01,0,NESSUNA
3779_01,0,NESSUNA
3781_01,0,NESSUNA
3783_01,0,NESSUNA
3785_01,0,NESSUNA
3786_02,0,NESSUNA
3787_01,0,NESSUNA
3787_02,0,NESSUNA
3788_01,0,NESSUNA
3789_01,0,NESSUNA
3793_01,0,NESSUNA
3796_01,0,NESSUNA
3797_01,0,NESSUNA
3798_01,0,NESSUNA
3801_01,0,NESSUNA
3803_01,0,NESSUNA
3804_01,0,NESSUNA
3807_01,0,NESSUNA
3810_01,0,NESSUNA
3811_01,0,NESSUNA
3811_02,0,NESSUNA
3814_01,0,NESSUNA
3815_01,0,NESSUNA
3816_01,0,NESSUNA
3820_01,0,NESSUNA
3822_01,0,NESSUNA
3823_01,0,NESSUNA
3830_01,0,NESSUNA
3831_01,0,NESSUNA
3832_01,0,NESSUNA
3835_01,0,NESSUNA
3838_01,0,NESSUNA
3839_01,0,NESSUNA
3841_01,0,NESSUNA
3842_01,0,NESSUNA
3846_01,0,NESSUNA
3847_01,0,NESSUNA
3848_01,0,NESSUNA
3849_01,0,NESSUNA
3850_01,0,NESSUNA
3850_02,0,NESSUNA
3850_03,0,NESSUNA
3850_04,0,NESSUNA
3850_05,0,NESSUNA
3850_06,0,NESSUNA
3850_07,0,NESSUNA
3851_01,0,NESSUNA
3853_01,0,NESSUNA
3854_01,0,NESSUNA
3862_01,0,NESSUNA
3862_02,0,NESSUNA
3862_04,0,NESSUNA
3862_05,0,NESSUNA
3868_02,0,NESSUNA
3868_04,0,NESSUNA
3868_05,0,NESSUNA
3868_06,0,NESSUNA
3868_07,0,NESSUNA
3870_01,0,NESSUNA
3871_01,0,NESSUNA
3872_01,0,NESSUNA
3873_01,0,NESSUNA
3874_02,0,NESSUNA
3875_01,0,NESSUNA
3879_01,0,NESSUNA
3883_01,0,NESSUNA
3883_02,0,NESSUNA
3886_01,0,NESSUNA
3890_01,0,NESSUNA
3894_01,0,NESSUNA
3895_01,0,NESSUNA
3895_03,0,NESSUNA
3897_01,0,NESSUNA
3898_01,0,NESSUNA
3899_01,0,NESSUNA
3903_01,0,NESSUNA
3903_02,0,NESSUNA
3903_04,0,NESSUNA
3903_05,0,NESSUNA
3903_06,0,NESSUNA
3904_01,0,NESSUNA
3907_01,0,NESSUNA
3909_01,0,NESSUNA
3911_02,0,NESSUNA
3912_01,0,NESSUNA
3913_02,0,NESSUNA
3915_01,0,NESSUNA
3916_01,0,NESSUNA
3916_02,0,NESSUNA
3917_01,0,NESSUNA
3921_01,0,NESSUNA
3922_01,0,NESSUNA
3923_01,0,NESSUNA
3923_02,0,NESSUNA
3923_03,0,NESSUNA
3924_01,0,NESSUNA
3927_01,0,NESSUNA
3927_02,0,NESSUNA
3928_02,0,NESSUNA
3930_01,0,NESSUNA
3931_01,0,NESSUNA
3932_01,0,NESSUNA
3932_02,0,NESSUNA
3933_01,0,NESSUNA
3935_01,0,NESSUNA
3936_01,0,NESSUNA
3937_01,0,NESSUNA
3938_02,0,NESSUNA
3938_03,0,NESSUNA
3939_01,0,NESSUNA
3940_01,0,NESSUNA
3941_01,0,NESSUNA
3942_01,0,NESSUNA
3944_01,0,NESSUNA
3945_01,0,NESSUNA
3946_01,0,NESSUNA
3948_01,0,NESSUNA
3949_01,0,NESSUNA
3950_01,0,NESSUNA
3952_01,0,NESSUNA
3954_01,0,NESSUNA
3955_01,0,NESSUNA
3958_01,0,NESSUNA
3959_01,0,NESSUNA
3959_02,0,NESSUNA
3959_03,0,NESSUNA
3960_01,0,NESSUNA
3961_01,0,NESSUNA
3962_02,0,NESSUNA
3964_01,0,NESSUNA
3966_01,0,NESSUNA
3966_03,0,NESSUNA
3968_01,0,NESSUNA
3970_01,0,NESSUNA
3971_01,0,NESSUNA
3974_01,0,NESSUNA
3974_02,0,NESSUNA
3977_01,0,NESSUNA
3980_01,0,NESSUNA
3985_01,0,NESSUNA
3986_01,0,NESSUNA
3986_02,0,NESSUNA
3987_01,0,NESSUNA
3988_01,0,NESSUNA
3991_01,0,NESSUNA
3992_01,0,NESSUNA
3994_01,0,NESSUNA
3995_01,0,NESSUNA
3995_02,0,NESSUNA
3995_03,0,NESSUNA
3995_04,0,NESSUNA
3995_05,0,NESSUNA
3995_06,0,NESSUNA
3996_01,0,NESSUNA
3997_01,0,NESSUNA
3998_01,0,NESSUNA
3999_01,0,NESSUNA
4000_01,0,NESSUNA
4000_02,0,NESSUNA
4000_03,0,NESSUNA
4001_01,0,NESSUNA
4001_02,0,NESSUNA
4001_03,0,NESSUNA
4001_04,0,NESSUNA
4001_06,0,NESSUNA
4002_01,0,NESSUNA
4005_01,0,NESSUNA
4005_02,0,NESSUNA
4005_03,0,NESSUNA
4005_05,0,NESSUNA
4005_06,0,NESSUNA
4006_02,0,NESSUNA
4006_03,0,NESSUNA
4008_01,0,NESSUNA
4010_01,0,NESSUNA
4013_01,0,NESSUNA
4014_01,0,NESSUNA
4016_01,0,NESSUNA
4017_02,0,NESSUNA
4017_04,0,NESSUNA
4017_05,0,NESSUNA
4019_01,0,NESSUNA
4021_01,0,NESSUNA
4022_01,0,NESSUNA
4026_01,0,NESSUNA
4027_01,0,NESSUNA
4030_03,0,NESSUNA
4030_04,0,NESSUNA
4030_05,0,NESSUNA
4031_02,0,NESSUNA
4033_01,0,NESSUNA
4034_01,0,NESSUNA
4035_01,0,NESSUNA
4036_01,0,NESSUNA
4037_01,0,NESSUNA
4038_01,0,NESSUNA
4039_01,0,NESSUNA
4042_03,0,NESSUNA
4044_01,0,NESSUNA
4044_03,0,NESSUNA
4045_01,0,NESSUNA
4046_01,0,NESSUNA
4047_01,0,NESSUNA
4049_01,0,NESSUNA
4050_01,0,NESSUNA
4053_01,0,NESSUNA
4055_01,0,NESSUNA
4058_01,0,NESSUNA
4060_01,0,NESSUNA
4061_01,0,NESSUNA
4061_02,0,NESSUNA
4063_01,0,NESSUNA
4065_01,0,NESSUNA
4066_02,0,NESSUNA
4069_01,0,NESSUNA
4075_01,0,NESSUNA
4076_01,0,NESSUNA
4079_01,0,NESSUNA
4080_01,0,NESSUNA
4081_01,0,NESSUNA
4082_01,0,NESSUNA
4083_01,0,NESSUNA
4084_01,0,NESSUNA
4089_01,0,NESSUNA
4090_01,0,NESSUNA
4091_01,0,NESSUNA
4093_01,0,NESSUNA
4095_01,0,NESSUNA
4096_01,0,NESSUNA
4097_01,0,NESSUNA
4098_01,0,NESSUNA
4101_01,0,NESSUNA
4102_01,0,NESSUNA
4103_01,0,NESSUNA
4104_01,0,NESSUNA
4106_01,0,NESSUNA
4107_01,0,NESSUNA
4108_01,0,NESSUNA
4110_01,0,NESSUNA
4112_01,0,NESSUNA
4113_01,0,NESSUNA
4113_02,0,NESSUNA
4114_01,0,NESSUNA
4115_01,0,NESSUNA
4116_01,0,NESSUNA
4128_01,0,NESSUNA
4128_02,0,NESSUNA
4129_01,0,NESSUNA
4132_01,0,NESSUNA
4135_01,0,NESSUNA
4137_01,0,NESSUNA
4140_01,0,NESSUNA
4141_01,0,NESSUNA
4143_01,0,NESSUNA
4144_01,0,NESSUNA
4145_01,0,NESSUNA
4147_02,0,NESSUNA
4150_01,0,NESSUNA
4151_01,0,NESSUNA
4152_01,0,NESSUNA
4154_01,0,NESSUNA
4158_01,0,NESSUNA
4163_01,0,NESSUNA
4165_01,0,NESSUNA
4166_01,0,NESSUNA
4166_02,0,NESSUNA
4168_01,0,NESSUNA
4168_02,0,NESSUNA
4169_01,0,NESSUNA
4169_02,0,NESSUNA
4171_01,0,NESSUNA
4172_01,0,NESSUNA
4172_02,0,NESSUNA
4172_04,0,NESSUNA
4172_05,0,NESSUNA
4172_06,0,NESSUNA
4172_07,0,NESSUNA
4173_01,0,NESSUNA
4174_01,0,NESSUNA
4175_01,0,NESSUNA
4176_01,0,NESSUNA
4176_02,0,NESSUNA
4176_03,0,NESSUNA
4176_04,0,NESSUNA
4176_05,0,NESSUNA
4176_06,0,NESSUNA
4176_07,0,NESSUNA
4177_01,0,NESSUNA
4177_03,0,NESSUNA
4178_01,0,NESSUNA
4179_02,0,NESSUNA
4181_01,0,NESSUNA
4181_04,0,NESSUNA
4181_05,0,NESSUNA
4181_06,0,NESSUNA
4182_01,0,NESSUNA
4182_03,0,NESSUNA
4184_01,0,NESSUNA
4185_01,0,NESSUNA
4186_01,0,NESSUNA
4188_01,0,NESSUNA
4189_01,0,NESSUNA
4191_01,0,NESSUNA
4194_01,0,NESSUNA
4196_01,0,NESSUNA
4197_01,0,NESSUNA
4197_02,0,NESSUNA
4197_03,0,NESSUNA
4199_01,0,NESSUNA
4203_01,0,NESSUNA
4204_01,0,NESSUNA
4204_02,0,NESSUNA
4204_03,0,NESSUNA
4205_01,0,NESSUNA
4206_01,0,NESSUNA
4207_02,0,NESSUNA
4208_01,0,NESSUNA
4210_01,0,NESSUNA
4210_02,0,NESSUNA
4211_01,0,NESSUNA
4214_01,0,NESSUNA
4215_01,0,NESSUNA
4216_01,0,NESSUNA
4218_01,0,NESSUNA
4219_02,0,NESSUNA
4219_03,0,NESSUNA
4220_01,0,NESSUNA
4221_01,0,NESSUNA
4222_01,0,NESSUNA
4222_02,0,NESSUNA
4223_01,0,NESSUNA
4225_01,0,NESSUNA
4230_01,0,NESSUNA
4231_01,0,NESSUNA
4232_01,0,NESSUNA
4233_01,0,NESSUNA
4237_01,0,NESSUNA
4238_01,0,NESSUNA
4239_01,0,NESSUNA
4242_01,0,NESSUNA
4243_01,0,NESSUNA
4244_01,0,NESSUNA
4245_01,0,NESSUNA
4246_01,0,NESSUNA
4249_01,0,NESSUNA
4249_02,0,NESSUNA
4249_03,0,NESSUNA
4252_01,0,NESSUNA
4253_01,0,NESSUNA
4254_01,0,NESSUNA
4254_02,0,NESSUNA
4254_03,0,NESSUNA
4255_01,0,NESSUNA
4256_01,0,NESSUNA
4256_02,0,NESSUNA
4256_03,0,NESSUNA
4256_04,0,NESSUNA
4256_05,0,NESSUNA
4256_06,0,NESSUNA
4256_07,0,NESSUNA
4256_08,0,NESSUNA
4257_01,0,NESSUNA
4258_01,0,NESSUNA
4258_03,0,NESSUNA
4259_01,0,NESSUNA
4260_01,0,NESSUNA
4261_01,0,NESSUNA
4262_01,0,NESSUNA
4262_02,0,NESSUNA
4264_01,0,NESSUNA
4266_01,0,NESSUNA
4267_02,0,NESSUNA
4271_01,0,NESSUNA
4272_01,0,NESSUNA
4273_01,0,NESSUNA
4274_01,0,NESSUNA
4278_01,0,NESSUNA
4280_01,0,NESSUNA
4289_01,0,NESSUNA
4291_01,0,NESSUNA
4292_01,0,NESSUNA
4293_01,0,NESSUNA
4294_01,0,NESSUNA
4295_01,0,NESSUNA
4296_01,0,NESSUNA
4297_01,0,NESSUNA
4301_01,0,NESSUNA
4302_01,0,NESSUNA
4303_01,0,NESSUNA
4303_02,0,NESSUNA
4305_01,0,NESSUNA
4305_02,0,NESSUNA
4305_03,0,NESSUNA
4306_01,0,NESSUNA
4309_01,0,NESSUNA
4309_02,0,NESSUNA
4311_01,0,NESSUNA
4312_01,0,NESSUNA
4315_01,0,NESSUNA
4317_01,0,NESSUNA
4318_01,0,NESSUNA
4319_01,0,NESSUNA
4320_01,0,NESSUNA
4324_01,0,NESSUNA
4324_02,0,NESSUNA
4324_03,0,NESSUNA
4324_04,0,NESSUNA
4327_01,0,NESSUNA
4330_01,0,NESSUNA
4332_01,0,NESSUNA
4333_01,0,NESSUNA
4334_01,0,NESSUNA
4335_01,0,NESSUNA
4336_01,0,NESSUNA
4336_02,0,NESSUNA
4336_04,0,NESSUNA
4337_01,0,NESSUNA
4338_01,0,NESSUNA
4338_02,0,NESSUNA
4338_03,0,NESSUNA
4339_01,0,NESSUNA
